region,time,average_all_otoc_mean,average_all_otoc_std,average_cross_otoc_mean,average_cross_otoc_std,self_otoc_mean,self_otoc_std,finite_time_lyapunov_mean,finite_time_lyapunov_std,distance_bin_1_low,distance_bin_1_high,distance_bin_1_mean,distance_bin_1_std,distance_bin_2_low,distance_bin_2_high,distance_bin_2_mean,distance_bin_2_std,distance_bin_3_low,distance_bin_3_high,distance_bin_3_mean,distance_bin_3_std
weak_chaos,36.4,1361.5888049625887,70.74033607555116,1027.3013915401243,61.55708027985768,2030.1636318075175,94.5427450836962,0.09523189847246587,0.0008278175593386496,0.4751406726541341,1.0245567281525643,2811.448975335626,120.78262056483821,1.0245567281525643,2.071779093231888,339.00214988062135,43.155299807181024,2.071779093231888,3.4567059732142793,51.65383651137546,16.113180832664177
weak_chaos,36.5,1367.8561376355858,73.95426385851542,1031.8826244148868,63.37549053951368,2039.8031640769836,100.5007815614192,0.09503076448944256,0.0008443582215971343,0.4751406726541341,1.0245567281525643,2823.5556055187167,123.55175362327164,1.0245567281525643,2.071779093231888,341.2755636035045,44.56094269924915,2.071779093231888,3.4567059732142793,51.95008782539163,16.33312466062086
weak_chaos,36.6,1373.636535275215,77.19858110594826,1036.0928434439065,65.19971998832126,2048.7239189378315,106.52324426985373,0.09482554169944218,0.0008607138659143071,0.4751406726541341,1.0245567281525643,2834.597690615025,126.77838832892216,1.0245567281525643,2.071779093231888,343.4001834713868,45.86164918906337,2.071779093231888,3.4567059732142793,52.25504037477151,16.588995431329227
weak_chaos,36.7,1378.9381568494307,80.45088745652916,1039.9394959024892,67.02232662719794,2056.9354787433135,112.5569589498683,0.09461642670045518,0.0008768330556681702,0.4751406726541341,1.0245567281525643,2844.597598289961,130.429550423634,1.0245567281525643,2.071779093231888,345.3727482051571,47.05207872987032,2.071779093231888,3.4567059732142793,52.56945691235559,16.881781108925203
weak_chaos,36.800000000000004,1383.7729112037,83.68650489822224,1043.432870591836,68.83425844971791,2064.452992427428,118.54654628631668,0.09440364486834911,0.0008926536111944494,0.4751406726541341,1.0245567281525643,2853.585845126065,134.4547031445112,1.0245567281525643,2.071779093231888,347.1907958247631,48.12780739461073,2.071779093231888,3.4567059732142793,52.894154682022744,17.212323019657823
weak_chaos,36.9,1388.1563946746667,86.87892926148943,1046.5860350137032,70.6248931226423,2071.297113996593,124.43539078887143,0.09418744932836338,0.0009081010888429717,0.4751406726541341,1.0245567281525643,2861.6009018637214,138.7892858635082,1.0245567281525643,2.071779093231888,348.8526995902106,49.08534209641377,2.071779093231888,3.4567059732142793,53.22999454848028,17.58132020857031
weak_chaos,37.0,1392.1080128840194,90.00010636968999,1049.4149073934582,72.38198061452877,2077.4942238651424,130.1662745781158,0.09396812196312769,0.0009230851661136952,0.4751406726541341,1.0245567281525643,2868.6894257450813,143.35813165459714,1.0245567281525643,2.071779093231888,350.3576934194861,49.92211684434017,2.071779093231888,3.4567059732142793,53.577857947300245,17.989324582636925
weak_chaos,37.1,1395.6513564977608,93.02046022155506,1051.9385152271966,74.09143037653932,2083.0770390388884,135.68160749766147,0.09374597708754685,0.000937493357087491,0.4751406726541341,1.0245567281525643,2874.9070821514556,148.0782016315482,1.0245567281525643,2.071779093231888,351.70588599985587,50.63647201029755,2.071779093231888,3.4567059732142793,53.93860767663909,18.436718509038858
weak_chaos,37.2,1398.8148411409709,95.90868723295543,1054.1794481456038,75.73695061920235,2088.085627131705,140.92329390250748,0.09352136778510203,0.0009511824847152966,0.4751406726541341,1.0245567281525643,2880.319980222575,152.86041708020554,1.0245567281525643,2.071779093231888,352.89826317867767,51.22761812393511,2.071779093231888,3.4567059732142793,54.31303212189374,18.92367043068804
weak_chaos,37.300000000000004,1401.6325079919143,98.6314569936278,1056.1644293891713,77.2996508603214,2092.568665197401,145.83243387448334,0.09329469373626013,0.0009639698479652735,0.4751406726541341,1.0245567281525643,2885.0064855479673,157.6107919395447,1.0245567281525643,2.071779093231888,353.9366784446793,51.695586152970634,2.071779093231888,3.4567059732142793,54.701779404081265,19.450073074526564
weak_chaos,37.4,1404.1447482374183,101.1532768906755,1057.9248318238092,78.75781855828764,2096.5845810646374,150.3492016671092,0.0930664080421599,0.000975627417484845,0.4751406726541341,1.0245567281525643,2889.05886531424,162.23142465210037,1.0245567281525643,2.071779093231888,354.8238317361322,52.0411665861034,2.071779093231888,3.4567059732142793,55.10529568356479,20.01548047241668
weak_chaos,37.5,1406.3986405490334,103.43680480675972,1059.4969097623668,80.08710673947705,2100.2021021223654,154.41327529238268,0.09283701986843694,0.000985882658442751,0.4751406726541341,1.0245567281525643,2892.5840511072847,166.6220219970493,1.0245567281525643,2.071779093231888,355.5632369707217,52.26583990066604,2.071779093231888,3.4567059732142793,55.52378569041744,20.61906764492617
weak_chaos,37.6,1408.4476536073525,105.44377487103904,1060.9215636710492,81.26127154009964,2103.4998334799584,157.9650371994179,0.09260709046104461,0.0009944280120840999,0.4751406726541341,1.0245567281525643,2895.7029493886557,170.68239256685752,1.0245567281525643,2.071779093231888,356.15917901651153,52.37170109247987,2.071779093231888,3.4567059732142793,55.95720880064497,21.259633403117537
weak_chaos,37.7,1410.3506644126887,107.13647290865481,1062.2436008911593,82.25340549599187,2106.5647914557476,160.9474727150556,0.09237722216435715,0.001000938144769431,0.4751406726541341,1.0245567281525643,2898.5481876167805,174.31586096001172,1.0245567281525643,2.071779093231888,356.6166609806779,52.361380993131576,2.071779093231888,3.4567059732142793,56.405311541635015,21.935651493774298
weak_chaos,37.800000000000004,1412.1704739658946,108.47948599125675,1063.5106256538745,83.03743014559817,2109.490170589934,163.30841875470549,0.09214804241805426,0.0010050913771117945,0.4751406726541341,1.0245567281525643,2901.260715658073,177.4330937852838,1.0245567281525643,2.071779093231888,356.9413428822875,52.23796699733927,2.071779093231888,3.4567059732142793,56.86768403810332,22.645356610271918
weak_chaos,37.9,1413.9721340457565,109.44137377293515,1064.7717895194842,83.58954355713121,2112.372823098301,165.00271264376354,0.09192018600500937,0.0010065907369139126,0.4751406726541341,1.0245567281525643,2903.985985819055,179.9556540714137,1.0245567281525643,2.071779093231888,357.1394729006869,52.004925592575006,2.071779093231888,3.4567059732142793,57.34382149478225,23.38684069123875
weak_chaos,38.0,1415.8213790604027,109.9959879852138,1066.076619452459,83.88938374861708,2115.3108982762906,165.9938871909914,0.09169427856616476,0.0010051810763147028,0.4751406726541341,1.0245567281525643,2906.8703883610683,181.81875596875307,1.0245567281525643,2.071779093231888,357.2178124370032,51.666028804758156,2.071779093231888,3.4567059732142793,57.833174683662406,24.15813644450891
weak_chaos,38.1,1417.783334984099,110.12332408030507,1067.4740512913672,83.9208035571385,2118.401902369563,166.2552574197239,0.09147092312631531,0.0010006606864713448,0.4751406726541341,1.0245567281525643,2910.0583376077407,182.97301613384263,1.0245567281525643,2.071779093231888,357.18355640213724,51.22528633475281,2.071779093231888,3.4567059732142793,58.33518167294676,24.95727506487734
