source_region,source_index,trial,LZMA_ratio,Lempel_Ziv_complexity,Permutation_entropy,LZMA_ratio_minus_chaos,Lempel_Ziv_complexity_minus_chaos,Permutation_entropy_minus_chaos
strong_chaos,8,10,0.9246666666666666,1.5960366328745692,0.9982557178052518,0.5953333333333333,1.2446157228838384,0.8374621616337159
strong_chaos,9,1,0.9333333333333333,1.5918530506127748,0.9974153436768184,0.5546666666666666,1.2341567672293525,0.8326442143730606
strong_chaos,9,2,0.9273333333333333,1.5960366328745692,0.9983383202356202,0.5486666666666666,1.2383403494911467,0.8335671909318624
strong_chaos,9,3,0.9266666666666666,1.5855776772200831,0.9980436040943931,0.548,1.2278813938366606,0.8332724747906353
strong_chaos,9,4,0.91,1.593944841743672,0.9981039624910873,0.5313333333333334,1.2362485583602494,0.8333328331873295
strong_chaos,9,5,0.9273333333333333,1.5960366328745692,0.998050898963024,0.5486666666666666,1.2383403494911467,0.8332797696592662
strong_chaos,9,6,0.9306666666666666,1.5876694683509802,0.9980481389627113,0.552,1.229973184967558,0.8332770096589535
strong_chaos,9,7,0.924,1.593944841743672,0.9978409182337601,0.5453333333333334,1.2362485583602494,0.8330697889300023
strong_chaos,9,8,0.924,1.5981284240054663,0.997761076200441,0.5453333333333334,1.240432140622044,0.8329899468966832
strong_chaos,9,9,0.9366666666666666,1.5876694683509802,0.9977117123717585,0.558,1.229973184967558,0.8329405830680007
strong_chaos,9,10,0.9386666666666666,1.5981284240054663,0.9983088603264746,0.56,1.240432140622044,0.8335377310227168
strong_chaos,10,1,0.934,1.5981284240054663,0.9982484207510265,0.5946666666666667,1.2383403494911467,0.8311803779978765
strong_chaos,10,2,0.932,1.5876694683509802,0.9977166701165492,0.5926666666666667,1.2278813938366606,0.8306486273633992
strong_chaos,10,3,0.93,1.5918530506127748,0.9977019398162246,0.5906666666666667,1.2320649760984552,0.8306338970630746
strong_chaos,10,4,0.9326666666666666,1.593944841743672,0.998257259423992,0.5933333333333333,1.2341567672293523,0.831189216670842
strong_chaos,10,5,0.9093333333333333,1.593944841743672,0.9981690253036515,0.5700000000000001,1.2341567672293523,0.8311009825505015
strong_chaos,10,6,0.9193333333333333,1.5918530506127748,0.9981841533615808,0.5800000000000001,1.2320649760984552,0.8311161106084308
strong_chaos,10,7,0.9046666666666666,1.5918530506127748,0.9979652003158949,0.5653333333333332,1.2320649760984552,0.8308971575627448
strong_chaos,10,8,0.9113333333333333,1.5981284240054663,0.9974522039347553,0.5720000000000001,1.2383403494911467,0.8303841611816053
strong_chaos,10,9,0.9193333333333333,1.5918530506127748,0.9977185797229002,0.5800000000000001,1.2320649760984552,0.8306505369697502
strong_chaos,10,10,0.9386666666666666,1.5897612594818775,0.9977982886664036,0.5993333333333333,1.229973184967558,0.8307302459132536
weak_chaos,11,1,0.9033333333333333,1.5960366328745692,0.9975832398652865,0.5573333333333333,1.240432140622044,0.834413723635242
weak_chaos,11,2,0.9413333333333334,1.5876694683509802,0.9980781825110896,0.5953333333333334,1.232064976098455,0.8349086662810451
weak_chaos,11,3,0.94,1.5918530506127748,0.9985224155495837,0.594,1.2362485583602496,0.8353528993195392
weak_chaos,11,4,0.934,1.5918530506127748,0.9979950400964269,0.5880000000000001,1.2362485583602496,0.8348255238663824
weak_chaos,11,5,0.9326666666666666,1.5918530506127748,0.9984860969946794,0.5866666666666667,1.2362485583602496,0.8353165807646349
weak_chaos,11,6,0.9473333333333334,1.5918530506127748,0.997684260077812,0.6013333333333334,1.2362485583602496,0.8345147438477675
weak_chaos,11,7,0.9153333333333333,1.5960366328745692,0.9975182422339907,0.5693333333333334,1.240432140622044,0.8343487260039462
weak_chaos,11,8,0.922,1.5960366328745692,0.99809384689995,0.5760000000000001,1.240432140622044,0.8349243306699055
weak_chaos,11,9,0.9073333333333333,1.5918530506127748,0.998170445198204,0.5613333333333334,1.2362485583602496,0.8350009289681595
weak_chaos,11,10,0.9333333333333333,1.5918530506127748,0.998547414723961,0.5873333333333334,1.2362485583602496,0.8353778984939165
