lag_step,lag_time,weak_chaos_mi_normalized_excess_mean,weak_chaos_mi_normalized_excess_std,weak_chaos_mi_excess_mean,weak_chaos_mi_excess_std,weak_chaos_te_forward_mean,weak_chaos_te_forward_std,weak_chaos_te_backward_mean,weak_chaos_te_backward_std,weak_chaos_te_net_mean,weak_chaos_te_net_std,strong_chaos_mi_normalized_excess_mean,strong_chaos_mi_normalized_excess_std,strong_chaos_mi_excess_mean,strong_chaos_mi_excess_std,strong_chaos_te_forward_mean,strong_chaos_te_forward_std,strong_chaos_te_backward_mean,strong_chaos_te_backward_std,strong_chaos_te_net_mean,strong_chaos_te_net_std
660,6.6000000000000005,0.4679742815395995,0.07063714201004798,0.33978235747081886,0.19278778768996258,0.004775409180563452,0.004205383786631338,0.0042499225181039475,0.004284319818427153,0.0005254866624595035,0.000842987163560203,0.5740895771633301,0.10175229522668189,0.09060620742645539,0.013451855449024917,0.0,0.0,0.0,0.0,0.0,0.0
670,6.7,0.41787552420789187,0.07611389892697341,0.3038612177308633,0.1752947938786703,0.005839147291747576,0.004535873648961115,0.004798127164757958,0.003917738958260378,0.0010410201269896169,0.0017292020655442467,0.5399481533789496,0.10050438788683946,0.0851069261080157,0.01366535785579329,0.00016591324190546943,0.00033182648381093887,0.00019147061538633549,0.00025418655683235973,-2.5557373480866035e-05,0.00048811334963242515
680,6.8,0.4055501249107733,0.09657280951833123,0.2955862119646252,0.17544957095313773,0.007181436407907499,0.004948415153180822,0.005874622701439527,0.005342097461160888,0.001306813706467972,0.0017086813960912638,0.5782578472400104,0.09363630667756832,0.09119456525417796,0.012138508380061466,0.000439073426774134,0.0006175335949816883,0.0,0.0,0.000439073426774134,0.0006175335949816883
690,6.9,0.40951524332922257,0.1172007371869046,0.30521188619988315,0.19655592564544208,0.008688561701703557,0.006594278684336115,0.007293015512880761,0.007001346464591873,0.0013955461888227956,0.0018188151562320808,0.5672626234363227,0.08257479435987017,0.08951023670233633,0.010407064871902337,0.0002456642130794943,0.0002804861035805438,0.0,0.0,0.0002456642130794943,0.0002804861035805438
700,7.0,0.39011688375590703,0.11933966277901957,0.2888046109903857,0.17981490186327367,0.009179956541445307,0.0063277968997025496,0.008204008902125975,0.007224058999689357,0.0009759476393193318,0.0019504445460870531,0.5668855662389508,0.08803037189742957,0.08962999434251591,0.012409248030687992,0.00011162093471416522,0.0002232418694283304,0.00018779956145561252,0.00037559912291122504,-7.617862674144729e-05,0.0004825311995868338
710,7.1000000000000005,0.3948807553108528,0.11802547284537909,0.30099835279619197,0.2038164632356768,0.008563546300611504,0.006267197076809522,0.007250894477106212,0.0059117166899429726,0.0013126518235052943,0.0016186054881294437,0.5597329889429136,0.09402552640259115,0.08830257098385665,0.012254431189021135,0.00015829271140863633,0.00020351970047299568,0.0002131840612382866,0.00042636812247657315,-5.489134982965029e-05,0.0002832371429660267
720,7.2,0.3892370007670446,0.10736284966299856,0.2951709524316103,0.1924677846363882,0.008433806209316295,0.006051115359943314,0.007418959456011391,0.005764906606149225,0.0010148467533049046,0.0019833687255998225,0.5563576317085945,0.10722913278887655,0.08751219788573024,0.013438437768350856,0.0,0.0,0.00017352842563816834,0.00014724445836065636,-0.00017352842563816834,0.00014724445836065636
730,7.3,0.40744315860454866,0.08966314460498544,0.3032507519954535,0.18660730670780332,0.009765671436601647,0.007556549191864673,0.00871417278574869,0.007430947769212128,0.0010514986508529593,0.002555263728346958,0.5657873796908562,0.09991911563314632,0.08905130891649335,0.012568753182842129,3.080772619949296e-05,6.161545239898592e-05,0.0,0.0,3.080772619949296e-05,6.161545239898592e-05
740,7.4,0.44243715634408637,0.08461911296854965,0.3332347917423838,0.20945196350712697,0.009593683843621404,0.006243317079711496,0.008119395713645923,0.007295359471582395,0.0014742881299754811,0.0014909501045838362,0.5532974369365833,0.1103193305514,0.0868776388052815,0.013232989516295585,0.0,0.0,0.0,0.0,0.0,0.0
750,7.5,0.5037376240753769,0.11893976648194426,0.3891204420590343,0.2647458854949305,0.007120794148127249,0.004503999077755883,0.0066424543064237005,0.005418254914650209,0.00047833984170354637,0.0011250409267903874,0.5526721420115435,0.10405873101755127,0.08677857904190493,0.011828620502750705,8.064105343292099e-05,0.00016128210686584197,5.8973780036334494e-05,0.00011794756007266899,2.1667273396586485e-05,0.00022233974097377076
760,7.6000000000000005,0.5554286185006092,0.14843882412961212,0.43969290708041536,0.31189629853926376,0.007512370310518141,0.005861795640328047,0.007497531172372608,0.007183993683709828,1.4839138145533119e-05,0.0018487081848150041,0.5538235411575656,0.08746499244834727,0.08717303398151269,0.00909147004466431,4.379619223982764e-05,8.759238447965528e-05,6.561037413668827e-05,0.00013122074827337654,-2.181418189686063e-05,0.00017503793792630055
770,7.7,0.6082686272902389,0.19526728049009287,0.4977440617062774,0.377556329723584,0.007777941299375489,0.006911407222347272,0.007466897264091181,0.008534811762078088,0.00031104403528430826,0.002350323010717198,0.5439780649861358,0.07093702591149165,0.08598403923659668,0.008728092384677361,0.0,0.0,1.8646392101164326e-05,3.729278420232866e-05,-1.8646392101164326e-05,3.729278420232866e-05
780,7.8,0.6488610730063245,0.24371224883667167,0.5458209700330816,0.443953897413695,0.0027116718666862147,0.00270014699647119,0.003199462474018787,0.0025239373910157536,-0.0004877906073325715,0.002843526150404288,0.5636394195795501,0.08404376713030541,0.08898783437180198,0.011011893655931094,0.0,0.0,0.00014009772897859325,0.00018829391725626267,-0.00014009772897859325,0.00018829391725626267
790,7.9,0.5843839248651694,0.16849034171699503,0.4704350650443504,0.33800223085222547,0.002204960587369533,0.002711630929950041,0.0017329346254792832,0.0018745878989175797,0.00047202596189024963,0.003439942707806875,0.5739474930871881,0.07688521968671082,0.09076192452394646,0.010409969143725419,0.0,0.0,8.152679485518046e-05,0.00016305358971036092,-8.152679485518046e-05,0.00016305358971036092
800,8.0,0.5173038102011267,0.10897578263429185,0.40055391763926407,0.2636227877963246,0.0033000834914314304,0.0027379734452769706,0.002550716990456051,0.0028784892624675084,0.0007493665009753786,0.0016401289581780278,0.5772376218654636,0.07555948526004302,0.09147745125400616,0.011725285114472395,0.0,0.0,8.503093480865497e-05,0.00017006186961730994,-8.503093480865497e-05,0.00017006186961730994
810,8.1,0.47078884414737177,0.08937779443457608,0.3532775153964073,0.22316449050939519,0.00514118487981719,0.004519712180889259,0.004408119278827866,0.004538025659841569,0.0007330656009893251,0.002424276172211329,0.6066265305501111,0.09979995415452575,0.09572305946750823,0.013071439665621569,0.0,0.0,0.00018322485364479258,0.00022613513078166024,-0.00018322485364479258,0.00022613513078166024
820,8.2,0.44371728905695723,0.08784578334284118,0.318740827377564,0.1814916699824316,0.004937260897041882,0.004633518460536792,0.004262181445748208,0.004134012809951037,0.0006750794512936757,0.001555424054699453,0.593684243430247,0.1058931299731417,0.09356056012355382,0.013833391976353034,0.0,0.0,3.389766473561179e-05,6.779532947122358e-05,-3.389766473561179e-05,6.779532947122358e-05
830,8.3,0.41507011663036275,0.09415013578554669,0.2979857466370829,0.17439289161216046,0.005804376802247051,0.005424431087439379,0.005095214355851853,0.0049008913804486675,0.0007091624463951982,0.0018132547879972883,0.5862892305962276,0.10286900920024605,0.09251979693613939,0.014086915687189464,0.00010268635999647405,0.0002053727199929481,0.00032824089862284534,0.0006564817972456907,-0.0002255545386263713,0.0004511090772527426
840,8.4,0.3899180489706344,0.10245480520374019,0.28484302479855994,0.17855946701335498,0.007280439195179402,0.007289233944387853,0.006906149419179788,0.005737780994487873,0.000374289775999612,0.0023969518097722033,0.5834390965518251,0.09897587698494804,0.09200317222699865,0.012780626544487021,0.00040091763011332153,0.00035984545822737523,0.00020169199876285128,0.0003430058591579763,0.00019922563135047025,0.00032524155313093525
850,8.5,0.39750395866349153,0.12791013755951283,0.2929965579028205,0.19042241006372804,0.008035987323487221,0.0064377127945313365,0.006806395080729913,0.0066490163581514996,0.0012295922427573113,0.0012921772802995043,0.5826125925336298,0.10568091690637377,0.09183554740262978,0.013895708012702034,0.0,0.0,0.00026454604763071003,0.0005290920952614201,-0.00026454604763071003,0.0005290920952614201
860,8.6,0.388843208616641,0.13461137824902303,0.28826427195048737,0.18623784051409673,0.008937972191358263,0.0068687631877079325,0.007517139556004809,0.007412385151251002,0.0014208326353534547,0.0017106248935470011,0.5835233566191177,0.09456624502451018,0.09205458903348189,0.012268811191306628,0.0,0.0,0.0,0.0,0.0,0.0
870,8.700000000000001,0.3897767915688036,0.13585050655253922,0.29265095272858443,0.19517508360847124,0.00875569623651115,0.006770017851838829,0.007906161424678195,0.007148928115415403,0.000849534811832954,0.001923127851350251,0.5616478413274881,0.10226789445114275,0.08858764291676793,0.013771416418004168,5.6702540745645974e-05,0.00011340508149129195,0.0,0.0,5.6702540745645974e-05,0.00011340508149129195
880,8.8,0.4003439023583984,0.12743559690508288,0.30321561486342397,0.20099282065419516,0.010041267003505152,0.007848084686184136,0.008713917311784907,0.007228209677222701,0.0013273496917202469,0.0011570860580059617,0.573938306044887,0.09438088775765377,0.09056009657953241,0.012712555576352522,0.0,0.0,0.0,0.0,0.0,0.0
890,8.9,0.4294500291797794,0.1281522366104074,0.33138530145351003,0.22475057291225922,0.009905248726133251,0.00984111844252455,0.009283184804916519,0.009123746525248558,0.0006220639212167325,0.0020595034513722407,0.5499444767477267,0.08353610902884374,0.08677748536162297,0.010869757691090429,0.0003499848237044995,0.0006999696474089989,0.0,0.0,0.0003499848237044995,0.0006999696474089989
900,9.0,0.45877720301949204,0.13143229923244176,0.3657305847668774,0.2636022883483348,0.005319717282873994,0.0037300023962559834,0.005871907205715356,0.003971009886423667,-0.0005521899228413615,0.0014622180340605599,0.5669152132755847,0.11059787443601393,0.08898328309645456,0.013427121598635294,9.504433760655108e-05,0.00013175517781167354,0.00014993912898268041,0.0002998782579653609,-5.4894791376129334e-05,0.000368494405481887
910,9.1,0.4888962509267456,0.13014916944818028,0.3891451511658267,0.2787969521877394,0.006648389832731412,0.004680915225367957,0.006764109242518733,0.0052323257783749395,-0.00011571940978732063,0.0012463408178165264,0.5609195776568462,0.09159761341945889,0.08817970095699557,0.009356470439885585,0.00017959462013182915,0.00035918924026365825,0.0007273404263424193,0.0014546808526848388,-0.0005477458062105901,0.0010954916124211803
920,9.200000000000001,0.5426039793966881,0.16135390059822197,0.440006613319657,0.33125974935447305,0.006073604200755176,0.005661445201112073,0.007326155573234967,0.0066258899383949445,-0.0012525513724797916,0.0013378243386420983,0.5415425904093868,0.08806630487260933,0.08518471853359044,0.009152899039645767,0.0,0.0,2.80163143940991e-05,5.6032628788198194e-05,-2.80163143940991e-05,5.6032628788198194e-05
930,9.3,0.6061422411774853,0.22593371727156586,0.5087278032771213,0.41925985595895,0.006565114401191138,0.007572060469926504,0.007571449363108898,0.009373501391688752,-0.00100633496191776,0.0022436318634434247,0.58816337360501,0.10034991715298552,0.0927460105925555,0.013129761146135208,3.486350344393263e-05,4.63011736545304e-05,0.0,0.0,3.486350344393263e-05,4.63011736545304e-05
940,9.4,0.5994933331062315,0.1952005228277776,0.48968061082203096,0.3757282997361742,0.0018968770887763955,0.0014627210693185433,0.0031974060298771236,0.0015582765967594623,-0.0013005289411007277,0.0014375606833075976,0.5834803157943843,0.10843032545667065,0.0919311219268969,0.014107365635427725,0.0001833545535864692,0.0003310289701302749,0.0003826553643871765,0.0004426334727862755,-0.0001993008108007073,0.0006280733511921121
950,9.5,0.5540238997566933,0.1427738131229645,0.4377261087379489,0.29847149656686234,0.0029724390238196194,0.0023526471088785744,0.0029561162507774517,0.001932688054939561,1.6322773042167643e-05,0.0018295896942970642,0.617420719395444,0.09935513308344628,0.0976711728419586,0.014635802392334364,0.0004421754869664139,0.00041032007675179973,0.00014962196977171203,0.00025134740014702637,0.0002925535171947019,0.0003779542956724401
960,9.6,0.5350623996120779,0.09591209342038928,0.40753140131369586,0.2515923576915634,0.004398863969827195,0.0032564650849566104,0.004568681431505059,0.0034151421826324334,-0.00016981746167786318,0.0008223055839651483,0.6096642953083073,0.08238837339881531,0.09626719196490577,0.009708586961110302,0.0006852177430960282,0.0011457488899073854,0.00024015547682470703,0.000295479342711953,0.0004450622662713212,0.001314977622751599
970,9.700000000000001,0.47638004255506583,0.07525631513891445,0.35438815779954297,0.20910603385229126,0.005450127628896231,0.004005787216057062,0.004860993902749058,0.0050658053950641815,0.000589133726147174,0.001658565094727968,0.5819641712501183,0.08358587191111351,0.09189451020743193,0.010871762991720227,0.0008938997742007501,0.001089673005521533,5.226164376939332e-06,1.0452328753878666e-05,0.0008886736098238108,0.0010940017570605974
980,9.8,0.43420603778865574,0.08155336653320625,0.3145392224355293,0.1811754983734928,0.006743002163058795,0.0052889150753246,0.004748873111426329,0.004717204508550957,0.0019941290516324655,0.0012854724662710315,0.57471879269357,0.09102328711002049,0.09054510898277202,0.010938569361365611,0.0003615524168420474,0.0005047204340699571,4.648073181559194e-05,6.495993236146428e-05,0.0003150716850264555,0.0005409001305501788
990,9.9,0.40606399901006096,0.11512851001730763,0.2916505879129574,0.18356494039713844,0.007226622269898184,0.006043909464547044,0.005271550364418863,0.00523859862004984,0.0019550719054793214,0.0009045161763754014,0.5640371274177263,0.0924011082349776,0.08879465517682673,0.010580014998133928,0.00027703602096453906,0.0003440857202814396,0.00034132376824643276,0.0006051099478840328,-6.428774728189368e-05,0.0008207746275080892
1000,10.0,0.37730764577340636,0.1129124817219138,0.2737687381260856,0.17818757381879957,0.00881032235301021,0.007713563395833208,0.006667238562361004,0.007001751524230747,0.002143083790649207,0.000869385146376746,0.5915908924826606,0.08689015896389814,0.09321986056119975,0.009583287077288005,0.00012173676619243526,0.00018778694982096454,0.00016685368324136988,0.00024292877574166955,-4.511691704893461e-05,0.0003070549991679383
1010,10.1,0.3712627566317079,0.10978390365247778,0.2726275048732183,0.1721425611073133,0.00954934948517333,0.0067788279859348705,0.007157806271070039,0.006527995963069891,0.0023915432141032923,0.0014710124272026006,0.6152263020330242,0.10458541432638899,0.09688213273037084,0.012018907153384856,5.634123784735434e-05,6.950607164491463e-05,0.00021942660030699752,0.00043885320061399504,-0.00016308536245964318,0.00047132659403063734
1020,10.200000000000001,0.3993745426461728,0.11713618017892997,0.3020160306247197,0.19426329430327052,0.009219967336271579,0.00746716290911036,0.007899738168044403,0.007073747667064232,0.0013202291682271748,0.0010491045514421128,0.6225358870344174,0.12204242219617291,0.09786257168647346,0.014925038312036926,5.729512245107107e-05,0.00011459024490214214,0.00013810293364304206,0.0002762058672860841,-8.080781119197099e-05,0.000161615622383942
1030,10.3,0.4084348809249147,0.13161193034748384,0.3134426776227264,0.2104187401748732,0.008686955413739584,0.007202890558748357,0.008362493587594172,0.006822389837121524,0.0003244618261454096,0.0017716085542422199,0.6098138457494897,0.10410681144718367,0.09615560130221167,0.013581037914315836,0.00026324985740231626,0.0004656998835229632,0.00022775418244920173,0.00030257209802633323,3.549567495311455e-05,0.000263150844304689
1040,10.4,0.41746212581754366,0.1320114337142368,0.3218726254489378,0.21901183612230535,0.00984672728093953,0.008287471937222016,0.008604875317708472,0.007757993147082211,0.0012418519632310591,0.001653203208047961,0.6167177000062227,0.09546869160658827,0.09752470532481225,0.01383388096960149,0.0004537730619774957,0.0008393149928071924,0.0,0.0,0.0004537730619774957,0.0008393149928071924
1050,10.5,0.4330211278538633,0.1257498994874551,0.3390168676762374,0.23775552142236703,0.00948317312623817,0.009026385169990334,0.008726978928280896,0.008424965702150462,0.0007561941979572745,0.001496994067906466,0.6014572070874875,0.11899230176412423,0.09483256941156729,0.016761948391501667,0.0005422700740838133,0.0007708748304193493,0.00029336206890573716,0.0005041903542233237,0.0002489080051780761,0.0010144426614653475
1060,10.6,0.48932741251905953,0.16107639749682173,0.3939478232503909,0.3037082768068766,0.005635138302097645,0.003524879400542911,0.005360369764650345,0.004312504415896768,0.00027476853744729863,0.0019012681560109702,0.6039799333361661,0.10901848884985196,0.09539744987024273,0.015595781186226561,0.0002753194485554892,0.0004124816684957291,0.00030896011457676143,0.000617920229153523,-3.364066602127222e-05,0.000849759962097528
1070,10.700000000000001,0.5218177004584809,0.15940903297162007,0.41850105819646927,0.30880732516804743,0.005758456568593353,0.004741276359150364,0.005438347293472154,0.00566252341615412,0.00032010927512119883,0.0016723816420789134,0.6102257755115976,0.10369938994662734,0.09638112507569804,0.01398750195516727,0.000126491943458339,0.00025298388691667793,0.0,0.0,0.000126491943458339,0.00025298388691667793
1080,10.8,0.5814584554072633,0.19538167857856745,0.4734010891691396,0.3642383551898069,0.006018134321999759,0.0062715729793521935,0.006208525512183305,0.008247097966033224,-0.00019039119018354566,0.00226283152135351,0.5938992836965704,0.1008872039107483,0.09367173682055319,0.012805331301630845,0.00033839326915823773,0.000600929614415176,0.00024031309769432518,0.00023859894527764812,9.808017146391255e-05,0.0007620279047839584
1090,10.9,0.6156782767406644,0.2157002914088161,0.5071441718334221,0.4158346900761272,0.00367694980421644,0.0021900310020245635,0.004008739607596293,0.0038618813246049277,-0.00033178980337985264,0.0021445175482942844,0.6144698019559849,0.07649462063875272,0.09704952842518182,0.008803767695062917,0.00021289406969188379,0.00042578813938376757,0.0004209519370229866,0.0005859410154233103,-0.00020805786733110282,0.0008389629045614598
1100,11.0,0.5621849718042539,0.13884540200318957,0.4390160314618523,0.30850100375890643,0.0020621894198804332,0.0017972428342300467,0.0024482840582879446,0.0017496347623534116,-0.00038609463840751123,0.0016655861397403477,0.6294056253894705,0.12317525443019796,0.09908004563205544,0.01594446096981255,2.148055562549017e-05,3.0023243618998906e-05,0.00032448298181350817,0.0006489659636270163,-0.000303002426188018,0.0006215336265707573
1110,11.1,0.5250524858968866,0.10860438835320863,0.40256015425091435,0.2614220814628582,0.00336576476657201,0.002855111697890544,0.0035242808658420928,0.0032919876618919992,-0.00015851609927008205,0.0014511370498455248,0.6140427961444587,0.13750490930025713,0.09633571677746884,0.016923150165135504,0.00029930985274198053,0.0005986197054839611,0.00020457628131049892,0.0004091525626209979,9.473357143148162e-05,0.0008051178575588351
1120,11.200000000000001,0.5040933406674367,0.11370070759170083,0.3893637785025433,0.2523077136343385,0.00398543725971151,0.0038339860412132335,0.003783546105451123,0.0042699535864606794,0.00020189115426038734,0.0009358399343355637,0.5830073832799998,0.11915033374113587,0.09174039648496715,0.016287858620285374,0.0,0.0,1.3946594847125126e-05,2.7893189694250253e-05,-1.3946594847125126e-05,2.7893189694250253e-05
1130,11.3,0.4761033949853554,0.09731577720100486,0.36255649175571114,0.2261808318186399,0.005457837546714692,0.004758761672675236,0.004460670230972802,0.004985504589545416,0.0009971673157418883,0.0021093001642368925,0.558623745817642,0.10491811861992709,0.08822862718828953,0.01553865154588544,8.635592309248381e-05,0.00017271184618496762,0.00034827711782263427,0.0006965542356452687,-0.00026192119473015044,0.0007583988192310895
1140,11.4,0.4303491555753272,0.07456968647773224,0.31685303388920316,0.1871819617306406,0.006466271862697309,0.005435437113814608,0.004796177684815983,0.004570737953010603,0.0016700941778813253,0.0012675987782911203,0.568096870876903,0.11278881083110585,0.08958465455290307,0.016185405664837404,0.0,0.0,0.0002485465505036082,0.0004970931010072163,-0.0002485465505036082,0.0004970931010072163
1150,11.5,0.3957781038560853,0.09461596397681349,0.28826701463957605,0.1800083358632796,0.0066575709084049795,0.0060354380233090575,0.006097589957088425,0.0046998726551151305,0.0005599809513165549,0.0022577465944722827,0.587778114856599,0.09683082588493344,0.0927481250608301,0.012855567027008161,0.0,0.0,0.0001471622242824974,0.0002943244485649948,-0.0001471622242824974,0.0002943244485649948
1160,11.6,0.36490761680080475,0.1148314321070308,0.2668598511726041,0.17910212691502017,0.008275760223114935,0.007373495198739111,0.00727615782326736,0.0061364799012430605,0.000999602399847575,0.0014763202836077986,0.5968944105921496,0.09341934691369942,0.09427475109645768,0.012575274711340524,6.616203281973424e-05,0.00013232406563946849,0.0004031448735840784,0.0008062897471681568,-0.00033698284076434415,0.0008490928002581364
1170,11.700000000000001,0.3496042505804479,0.11099614383760283,0.2587370506579413,0.1715285795242359,0.00987492058851765,0.009003121907326717,0.008500839680789143,0.008013702236544405,0.0013740809077285067,0.001488441081488851,0.616261594996339,0.10309869529323784,0.09713979960216548,0.012883060086467783,0.0,0.0,0.00026494566974853104,0.0004324558512302222,-0.00026494566974853104,0.0004324558512302222
1180,11.8,0.3752638141964354,0.13207121073636227,0.28372540938457563,0.19307383509257628,0.00974364049561385,0.007678669061079216,0.007694341149387249,0.007468543787973567,0.0020492993462266013,0.001390876701392406,0.5866489831505864,0.1108025103737684,0.0926258425645595,0.015442179135326077,0.0,0.0,0.0004175311184767331,0.0005202317427826207,-0.0004175311184767331,0.0005202317427826207
1190,11.9,0.4214008211675798,0.15707496993758838,0.32510857934338505,0.22764470337652112,0.01046091096360651,0.007855250335035112,0.009599313824673836,0.008675345267311842,0.0008615971389326734,0.002393903614206869,0.5943265022835775,0.09706288239189453,0.09389480750054187,0.01358067750361577,8.134779889594108e-05,0.00016269559779188213,0.0005932278778808239,0.001186455755761648,-0.0005118800789848828,0.0012371995320640203
1200,12.0,0.45926682757801107,0.1683584112661353,0.3583377528249396,0.2553316179517223,0.00983767450184431,0.008233253328400941,0.008825323716491446,0.0076520776288843155,0.0010123507853528632,0.001596496320800157,0.5764227168619133,0.0808946042772047,0.09085761201644271,0.008409648080859245,0.0,0.0,0.0002526206974942786,0.0005052413949885573,-0.0002526206974942786,0.0005052413949885573
1210,12.1,0.47465623668615564,0.15073276636216063,0.3699064623057685,0.259786233131344,0.0058933410269386075,0.004071286950864727,0.005687619910131272,0.004501003609915029,0.00020572111680733674,0.0010495099481135314,0.6025547683062806,0.1125144647341434,0.09471110052302312,0.012823706904691546,6.978318774861076e-05,0.00013956637549722152,0.0002837238324817224,0.0005674476649634448,-0.00021394064473311165,0.0006173118600703798
1220,12.200000000000001,0.5032155241156013,0.1564960355989998,0.39909943159034517,0.2904166734377166,0.004917332952453773,0.004126814440467288,0.005202689370236458,0.004933137486673389,-0.0002853564177826855,0.001014086019202642,0.6046023612754012,0.11308276050394352,0.09501199749683609,0.013100364835684353,2.2302182494871036e-05,4.460436498974207e-05,0.00021653502514830668,0.00043307005029661336,-0.00019423284265343566,0.0004463156115741723
1230,12.3,0.5311547042764293,0.17402096508652165,0.43153488420482694,0.328161073802788,0.004440050592291205,0.0056252621931319104,0.005377196099245828,0.006803340635869173,-0.000937145506954623,0.0014202971383680527,0.5970806044397706,0.115479094735741,0.09370929218514942,0.013518641084908453,0.00010460733599473824,0.00020921467198947645,0.0,0.0,0.00010460733599473824,0.00020921467198947645
1240,12.4,0.5708427412534292,0.21276509481989145,0.47619584256836645,0.3958934751839722,0.005910511541191238,0.00697983836430272,0.006681717690045164,0.008844286473671135,-0.0007712061488539271,0.0023465448083672845,0.608497293932691,0.1113314476554969,0.09576864164401308,0.013865113613711367,0.0001224422016799162,0.0001828353628749368,7.280999329396139e-05,9.763808434253488e-05,4.963220838595482e-05,0.00012085187155122336
1250,12.5,0.5668660170237776,0.19606646760309684,0.46592447474216003,0.37641356055183706,0.0024337695276172603,0.0023452582284018415,0.0025459747761152926,0.002014185326792547,-0.00011220524849803182,0.0028853171848554253,0.6086898982132061,0.09022173730522216,0.09593653843253824,0.010154172332839217,0.00017316100623329528,0.00034632201246659057,0.00014383669031740458,0.0002415426821442318,2.9324315915890686e-05,0.00047759356745416493
1260,12.6,0.532184175962461,0.13447170686820603,0.41656912421248177,0.28947902195792263,0.002104578228397174,0.001770441051451745,0.0023562560300250637,0.002159831274015394,-0.00025167780162788957,0.002011661114220847,0.5870171665388121,0.09090991388283805,0.09252911699897659,0.010833619317755333,0.0,0.0,2.4919158160230728e-05,4.9838316320461455e-05,-2.4919158160230728e-05,4.9838316320461455e-05
1270,12.700000000000001,0.5107538380009761,0.10842795937842356,0.3915921992027044,0.25642422234976286,0.0032423938790107675,0.0028378871179147846,0.0038924688198301626,0.0030828221749994193,-0.000650074940819396,0.00139278402686828,0.5950118000881571,0.10785337659114401,0.09373010647732505,0.014148679640681925,3.4368367483235404e-05,6.873673496647081e-05,0.0,0.0,3.4368367483235404e-05,6.873673496647081e-05
1280,12.8,0.47266663268003956,0.08618981226246338,0.35649680475672907,0.21876355934607683,0.00558103061345393,0.0046680712413492325,0.00537037649317057,0.005071853063552676,0.00021065412028335937,0.0019862750794119735,0.6031918884173958,0.10702318723738813,0.09494205622580218,0.01283601190192016,0.00012947896879001372,0.0001588892782599137,0.0,0.0,0.00012947896879001372,0.0001588892782599137
1290,12.9,0.450451270998964,0.0790383003183521,0.3398212038155231,0.21082860134601394,0.005842122053158842,0.0055258637571360455,0.005777925041926082,0.005046470666489473,6.419701123275937e-05,0.0015585738013502053,0.6066486105921642,0.12471370014843765,0.09548600308442565,0.01712896961754074,2.5103524471661518e-05,5.020704894332303e-05,8.201410898251577e-05,0.0001453546226699076,-5.691058451085425e-05,0.00016066311794235498
1300,13.0,0.43110280829232195,0.08983325975585187,0.3230728898551115,0.2025462584102678,0.006249801116079617,0.005881469967260578,0.005526351316699747,0.0050218394339108735,0.0007234497993798695,0.0014688412402234952,0.6069632807842503,0.13550134361951616,0.09524072736722057,0.017873525368398424,0.00022966685752527188,0.0004593337150505438,0.0,0.0,0.00022966685752527188,0.0004593337150505438
1310,13.1,0.38636288482895365,0.09499251716869792,0.2823340091441002,0.17246644320149213,0.007919909436142096,0.005801632977797775,0.005553437249993276,0.005672111173014992,0.002366472186148821,0.0009294227792634985,0.6188749992341942,0.125327420824788,0.09733241549690841,0.01621210062712517,0.000417712320654974,0.0005558888871538869,7.585734468803056e-05,0.00015171468937606112,0.0003418549759669435,0.0004218734447430219
1320,13.200000000000001,0.3654688041902622,0.10846890785527082,0.26629601274470904,0.17062247212810838,0.00857865242343624,0.006548693612260643,0.006140680305278508,0.00644703542032248,0.002437972118157732,0.0012716596215245424,0.6003408085375703,0.10670554875512145,0.09474536466335995,0.014342614725762846,0.0002279378032312547,0.00045587560646250945,5.658212551797569e-05,0.00011316425103595137,0.000171355677713279,0.0004964102406936561
1330,13.3,0.3576637029168108,0.10995969187331231,0.263776869044125,0.17247374025306647,0.008081433849199605,0.0075880345309988564,0.007345013563651662,0.00675336905473952,0.000736420285547943,0.0013511536344272912,0.5870069974027501,0.11345480394291514,0.09246166379123537,0.01552852122383995,0.00028432808376051,0.0005686561675210201,3.857785261187456e-05,7.715570522374912e-05,0.0002457502311486354,0.0005926722311073193
1340,13.4,0.3640828395503435,0.11731632764367537,0.2787711600926116,0.1978366710138553,0.010211149305419859,0.007728917295206903,0.008129712912658363,0.007784035302464901,0.0020814363927614964,0.0012533323692385115,0.5685805346486428,0.1070371007943279,0.08928445288819056,0.01244754211336835,0.0008097637468944631,0.0012775865855887208,0.0,0.0,0.0008097637468944631,0.0012775865855887208
1350,13.5,0.3928289974369954,0.11910378376683467,0.30967684007345075,0.22094358161003314,0.010653670767001123,0.009389198189582264,0.009797139516118136,0.00838490320435396,0.0008565312508829876,0.0013581906090948217,0.5916464214259799,0.12006862689889661,0.0929450507085903,0.01588092974325379,0.0003313618054048634,0.0006627236108097268,9.677458671665424e-05,0.00019354917343330849,0.0002345872186882092,0.0004691744373764184
1360,13.6,0.4436200208892062,0.14687724746630038,0.35477147979141965,0.2588192260649866,0.012393518988891341,0.011696634962882665,0.011691448155814708,0.010600686813660712,0.0007020708330766326,0.0015414191324626633,0.5873170426834754,0.13264914555981783,0.09195547294757997,0.01672516687346105,0.00022335188856227906,0.0004467037771245581,0.00015847433647922965,0.00031694867295845925,6.487755208304941e-05,0.0006089267693820458
