noise_type,source_index,source_region,trial,theta1_0,theta2_0,LZMA_ratio,source_LZMA_ratio,LZMA_ratio_delta_vs_source,Lempel_Ziv_complexity,source_Lempel_Ziv_complexity,Lempel_Ziv_complexity_delta_vs_source,Permutation_entropy,source_Permutation_entropy,Permutation_entropy_delta_vs_source
gaussian_white,4,strong_chaos,16,2.146754979953025,0.47123889803846897,0.9333333333333333,0.728,0.20533333333333337,1.5897612594818775,0.6526388328399286,0.9371224266419489,0.9980277005318678,0.300221318223325,0.6978063823085429
gaussian_white,5,strong_chaos,1,2.5656340004316642,0.47123889803846897,0.9293333333333333,0.7233333333333334,0.20599999999999996,1.6002202151363636,0.596160472305704,1.0040597428306595,0.9980430411051128,0.29381469507554286,0.70422834602957
gaussian_white,5,strong_chaos,2,2.5656340004316642,0.47123889803846897,0.9373333333333334,0.7233333333333334,0.21399999999999997,1.5960366328745692,0.596160472305704,0.9998761605688652,0.9980299330406772,0.29381469507554286,0.7042152379651343
gaussian_white,5,strong_chaos,3,2.5656340004316642,0.47123889803846897,0.932,0.7233333333333334,0.20866666666666667,1.5960366328745692,0.596160472305704,0.9998761605688652,0.9981953726499602,0.29381469507554286,0.7043806775744172
gaussian_white,5,strong_chaos,4,2.5656340004316642,0.47123889803846897,0.9233333333333333,0.7233333333333334,0.19999999999999996,1.5897612594818775,0.596160472305704,0.9936007871761735,0.9982292186226455,0.29381469507554286,0.7044145235471027
gaussian_white,5,strong_chaos,5,2.5656340004316642,0.47123889803846897,0.9266666666666666,0.7233333333333334,0.20333333333333325,1.5981284240054663,0.596160472305704,1.0019679516997622,0.997677103603333,0.29381469507554286,0.70386240852779
gaussian_white,5,strong_chaos,6,2.5656340004316642,0.47123889803846897,0.9113333333333333,0.7233333333333334,0.18799999999999994,1.5960366328745692,0.596160472305704,0.9998761605688652,0.9976699165698044,0.29381469507554286,0.7038552214942615
gaussian_white,5,strong_chaos,7,2.5656340004316642,0.47123889803846897,0.918,0.7233333333333334,0.19466666666666665,1.5960366328745692,0.596160472305704,0.9998761605688652,0.9979241586326429,0.29381469507554286,0.7041094635571001
gaussian_white,5,strong_chaos,8,2.5656340004316642,0.47123889803846897,0.9193333333333333,0.7233333333333334,0.19599999999999995,1.5897612594818775,0.596160472305704,0.9936007871761735,0.998387660866723,0.29381469507554286,0.7045729657911801
gaussian_white,5,strong_chaos,9,2.5656340004316642,0.47123889803846897,0.9226666666666666,0.7233333333333334,0.19933333333333325,1.5981284240054663,0.596160472305704,1.0019679516997622,0.9982098622533658,0.29381469507554286,0.704395167177823
gaussian_white,5,strong_chaos,10,2.5656340004316642,0.47123889803846897,0.93,0.7233333333333334,0.20666666666666667,1.5897612594818775,0.596160472305704,0.9936007871761735,0.996991049549732,0.29381469507554286,0.7031763544741891
gaussian_white,5,strong_chaos,11,2.5656340004316642,0.47123889803846897,0.9386666666666666,0.7233333333333334,0.21533333333333327,1.5960366328745692,0.596160472305704,0.9998761605688652,0.9980788956197623,0.29381469507554286,0.7042642005442195
gaussian_white,5,strong_chaos,12,2.5656340004316642,0.47123889803846897,0.9153333333333333,0.7233333333333334,0.19199999999999995,1.5981284240054663,0.596160472305704,1.0019679516997622,0.9978378503915902,0.29381469507554286,0.7040231553160474
gaussian_white,5,strong_chaos,13,2.5656340004316642,0.47123889803846897,0.932,0.7233333333333334,0.20866666666666667,1.5960366328745692,0.596160472305704,0.9998761605688652,0.9976837139608251,0.29381469507554286,0.7038690188852823
gaussian_white,5,strong_chaos,14,2.5656340004316642,0.47123889803846897,0.9253333333333333,0.7233333333333334,0.20199999999999996,1.5918530506127748,0.596160472305704,0.9956925783070708,0.998385945900486,0.29381469507554286,0.7045712508249431
