lag_time,weak_chaos_mi_forward,weak_chaos_mi_backward,weak_chaos_mi_mean,weak_chaos_excess_mi_mean,weak_chaos_normalized_excess_mi_mean,strong_chaos_mi_forward,strong_chaos_mi_backward,strong_chaos_mi_mean,strong_chaos_excess_mi_mean,strong_chaos_normalized_excess_mi_mean
1.2,0.22017092647350112,0.21254070421371968,0.2163558153436104,0.20457035923087907,0.4104351724967357,0.10379195997044616,0.11327178094429653,0.10853187045737134,0.07526110415645981,0.5061831609201821
1.3,0.3195097123324451,0.31025535819097827,0.31488253526171167,0.30294533300820603,0.6078076045707776,0.10719328233034264,0.11817231639916309,0.11268279936475287,0.07982692394429346,0.5368914679308384
1.4000000000000001,0.42673912787241575,0.41627203170377886,0.42150557978809733,0.4093411327928898,0.8212724418117892,0.11505194332128801,0.1183430997092946,0.11669752151529131,0.08427137346147526,0.5667834756335205
1.5,0.5056131366387101,0.5024730162922335,0.5040430764654718,0.4919895018471888,0.987092151651037,0.11394042098808833,0.11644869687366206,0.1151945589308752,0.08197234568354117,0.5513209181714521
1.6,0.5116040474812983,0.5108720129363744,0.5112380302088364,0.49842307126469787,1.0,0.11839624126622332,0.12018571573200282,0.11929097849911308,0.08700556669539532,0.5851728228165626
1.7,0.4403846250057424,0.43857003939954703,0.43947733220264473,0.4272459578405505,0.8571953877585509,0.12104744355065522,0.11787296437808759,0.1194602039643714,0.08672227335670812,0.5832674784922726
1.8,0.36873789408859226,0.3674312686544061,0.3680845813714992,0.3561536023710368,0.7145608277468642,0.12876253984923391,0.10914505243079745,0.11895379614001568,0.08614083109405152,0.5793568757220521
1.9000000000000001,0.29579592827732415,0.2954658984491596,0.2956309133632419,0.28344429494363643,0.5686821322785588,0.14548147608822193,0.11574771255444052,0.1306145943213312,0.09775147304902161,0.6574465013122023
2.0,0.226923778589776,0.22119469894292684,0.22405923876635142,0.21197728839255434,0.4252958994347583,0.14014184316928863,0.1145744319752329,0.12735813757226078,0.09422272229145123,0.633713203314698
2.1,0.16888650737458022,0.16449053883752107,0.16668852310605065,0.1545591908745993,0.3100963815387218,0.1237359791527142,0.11741838461743635,0.12057718188507527,0.08823501497368587,0.59344171579479
2.2,0.13956272807940345,0.13349436214846278,0.13652854511393311,0.12404220101994543,0.24886930034197846,0.12150918594432633,0.12055279957142406,0.1210309927578752,0.08891632078200061,0.5980239702205169
2.3000000000000003,0.123236666850867,0.11294885061848445,0.11809275873467573,0.1057300607338133,0.21212914656124168,0.10811667894596833,0.11257292795617509,0.1103448034510717,0.07736629188422468,0.5203420095088914
2.4,0.12762473764104745,0.11923675860562773,0.1234307481233376,0.11138811952986773,0.22348106649082616,0.10721692964994338,0.09668515131267946,0.10195104048131143,0.06892121474994431,0.46354300441911717
2.5,0.1539924211318919,0.1545320874166125,0.15426225427425222,0.1418410853056416,0.2845796944064693,0.11025315070955811,0.10767184181828995,0.10896249626392404,0.07553881529419477,0.5080509610687048
2.6,0.19421931179127827,0.19065899953974177,0.19243915566551,0.18027082662098512,0.36168234781661734,0.1114579862447369,0.10523760538203242,0.10834779581338466,0.07527164974313794,0.5062540873098268
2.7,0.21469435764916886,0.21534692344281098,0.2150206405459899,0.20266987665954123,0.40662218172462805,0.09836513282724382,0.10581655446114771,0.10209084364419577,0.0690926174024966,0.46469580622067796
2.8000000000000003,0.2628469407228302,0.25382537195526345,0.25833615633904683,0.24622855251553302,0.4940151584290693,0.09542128701933873,0.11017269772995848,0.10279699237464861,0.0700966201159697,0.47144842130352
2.9,0.3186913433902404,0.3076482387353044,0.31316979106277243,0.3008294331334794,0.6035624161019578,0.09921481304066176,0.11571899689775314,0.10746690496920745,0.07471490654481058,0.5025096028897698
3.0,0.35018339924646325,0.3472764898403511,0.34872994454340717,0.33673626984351157,0.6756032961898765,0.10249702100747779,0.1196852281191115,0.11109112456329465,0.07740303088045841,0.520589104757507
3.1,0.3652264587039184,0.3577827376440355,0.36150459817397695,0.34925053879983614,0.7007110202857352,0.11401947488303694,0.11915922687587976,0.11658935087945835,0.08379862446583197,0.5636039105232468
3.2,0.35531017117018726,0.3517086159842975,0.35350939357724237,0.34124788817598395,0.6846550808936315,0.11627335804741912,0.1254506659503089,0.12086201199886401,0.08781743272419994,0.5906331853412701
3.3000000000000003,0.31590466242752924,0.31613232170245226,0.3160184920649908,0.3037633405227488,0.6094487956827123,0.12014426284594928,0.12259915124149678,0.12137170704372303,0.08804826563237922,0.5921856968598851
3.4,0.27387753103611734,0.28332823836475596,0.27860288470043665,0.26610745252965196,0.5338987456066818,0.11294257555309978,0.10820720275038254,0.11057488915174116,0.07723503620471953,0.5194592239653453
3.5,0.22906915848962864,0.22908355611998882,0.22907635730480874,0.21629367413583533,0.4339559835924371,0.0969719406603077,0.11644927701128904,0.10671060883579837,0.07307103784070836,0.49145344491671655
3.6,0.1797877402014242,0.18251917412810456,0.1811534571647644,0.16877074797414038,0.33860942180285064,0.10402620652960655,0.11397799925307601,0.10900210289134128,0.07556985692753443,0.5082597375975653
3.7,0.1622131935524105,0.15452942218645055,0.15837130786943054,0.1461580318603405,0.2932409037356143,0.0976252001284896,0.11646581998292721,0.1070455100557084,0.07433865775880091,0.4999790686658919
3.8000000000000003,0.1355664082260838,0.1277359530810865,0.13165118065358516,0.11911624502199408,0.23898621851462196,0.09996830231502005,0.1092491961007312,0.10460874920787562,0.07141101912815956,0.48028866692783984
3.9,0.1343133689181793,0.12860109371970135,0.13145723131894033,0.11880714532653015,0.23836606324235574,0.11364036205785466,0.12480228205041084,0.11922132205413274,0.08566393562476415,0.5761494226986343
4.0,0.14036810239806802,0.1436076576811014,0.1419878800395847,0.12964514289857954,0.26011063767497394,0.11394707815938815,0.11412746073800539,0.11403726944869677,0.08065943288557063,0.542490668369274
4.1,0.16747723489029637,0.16739807121908987,0.1674376530546931,0.15501684575993369,0.31101458719917235,0.12204828591340247,0.11120755509030393,0.1166279205018532,0.08302604514148372,0.5584077783532059
4.2,0.18943883032131395,0.1946454109962298,0.19204212065877188,0.17974801698444454,0.36063342037589113,0.11222215686647796,0.11434372036600537,0.11328293861624167,0.07973679087969349,0.5362852605139529
4.3,0.22317682258982724,0.21778462298574452,0.22048072278778588,0.20801365576339725,0.4173435536111596,0.1174123486240603,0.11167796378770461,0.11454515620588246,0.0810515764205656,0.5451281058119337
4.4,0.23578127301339313,0.2339930591383568,0.23488716607587495,0.22267009084483474,0.44674916488081506,0.11285514354486562,0.11475897447831014,0.11380705901158789,0.0806731699394328,0.5425830595907902
4.5,0.23902150360600655,0.2399288947253236,0.23947519916566506,0.22724454774865283,0.45592702434909943,0.10708645128358532,0.1019182123608044,0.10450233182219486,0.07038600987106666,0.47339476825942395
4.6000000000000005,0.24654632407331567,0.2475430042685706,0.24704466417094312,0.23443072909527818,0.4703448588373609,0.10428023730141038,0.10588204425904783,0.10508114078022911,0.07157530874540699,0.4813936286301262
4.7,0.25607897428677795,0.25886197526568017,0.2574704747762291,0.24484487032625915,0.4912390385641463,0.10240294754133325,0.11134131963464311,0.10687213358798818,0.07326031397521457,0.4927264582896261
4.8,0.26210878410977057,0.26366612092543396,0.26288745251760226,0.2505501758824007,0.502685750975883,0.11121443479216081,0.10616724457685615,0.10869083968450849,0.0749905459742678,0.5043634693622419
4.9,0.26066136598945877,0.24995126199297818,0.2553063139912185,0.24278077284400917,0.4870977826688031,0.10147615167448559,0.10132213730502748,0.10139914448975654,0.0675385568896928,0.45424367066607696
5.0,0.2409707513407743,0.24094949627354062,0.24096012380715748,0.22850880433115334,0.45846353731446554,0.10928697771818077,0.11529651489895676,0.11229174630856877,0.07850195797183235,0.5279801521646256
5.1000000000000005,0.23372533270882517,0.22462714649419185,0.2291762396015085,0.21683054787731848,0.4350331282360847,0.1068370178307031,0.11674335392075974,0.11179018587573142,0.07819237580033095,0.5258979971937213
5.2,0.19286037061472655,0.18768408875748593,0.19027222968610624,0.17776474573538165,0.3566543283887756,0.10686777296376973,0.10698312399334496,0.10692544847855734,0.07307424349321727,0.4914750051547434
5.3,0.16170252992009349,0.15831715284367187,0.16000984138188268,0.14705015813932557,0.29503080137562804,0.11781728789952878,0.11584795560886672,0.11683262175419776,0.08276924912112199,0.556680646885294
5.4,0.1394014955284139,0.13467171604851585,0.13703660578846488,0.1246112991950628,0.25001109775852526,0.10236262730372236,0.11653334153678117,0.10944798442025178,0.07615466817151398,0.5121929991054464
5.5,0.13197673587421666,0.12872923294989855,0.13035298441205762,0.11776520542590024,0.23627559038766605,0.11681846356149017,0.12081230549848916,0.11881538452998966,0.08498415866104231,0.5715774508138993
5.6000000000000005,0.12138789194725931,0.1260581588588142,0.12372302540303676,0.1110249996388856,0.2227525290054711,0.11103402867390985,0.10869496772581189,0.10986449819986087,0.07666450955434786,0.515622036263794
5.7,0.12296530781587973,0.13202897867230953,0.12749714324409464,0.11536730776973242,0.2314646219666349,0.11195099376336459,0.10881950344767216,0.11038524860551838,0.07636796954710637,0.5136275988995382
5.8,0.13833403693789115,0.14642912966051566,0.14238158329920342,0.12958157411410579,0.25998309786363966,0.10672634297486508,0.11755621671249755,0.11214127984368132,0.07860079479664064,0.5286448984098144
5.9,0.17844179581351666,0.17612515698497416,0.1772834763992454,0.16469098581283528,0.33042408208542323,0.102759473586712,0.11392157022506955,0.10834052190589077,0.07416216686689167,0.4987920449231294
6.0,0.2264272796025795,0.22647526858490102,0.22645127409374027,0.21412875043694823,0.4296124372686407,0.10716317699912149,0.11747022399689042,0.11231670049800596,0.07892226340889194,0.5308069979446247
6.1000000000000005,0.305113794784002,0.28248897104009274,0.2938013829120474,0.2812934744177033,0.5643668815409161,0.10913324546293737,0.12946445871006917,0.11929885208650327,0.08540185254787636,0.5743867321060679
6.2,0.343815177996284,0.31858293135771865,0.33119905467700134,0.3185341770810219,0.6390839338010053,0.10848305054967297,0.12737550358864336,0.11792927706915816,0.08434920776291294,0.5673069653321016
6.3,0.3686256262982331,0.35663622127084615,0.36263092378453965,0.3502058880940656,0.7026277640107104,0.10965048707198236,0.115058522739798,0.11235450490589018,0.07844245799357051,0.5275799735144605
6.4,0.3334070857557323,0.3456674323321465,0.3395372590439394,0.32695699973999937,0.6559828759739778,0.10210403137180293,0.10883153000636894,0.10546778068908594,0.07138513114204958,0.480114552253522
6.5,0.28534262897664464,0.29674817756250926,0.29104540326957695,0.27838547763207555,0.5585324871212336,0.10904545454730027,0.11348607914383999,0.11126576684557013,0.07704535132279237,0.5181834614823361
6.6000000000000005,0.23167759068514324,0.24098677242189548,0.23633218155351937,0.22388433997963514,0.4491853465200786,0.10434577120180874,0.10728706843491859,0.10581641981836366,0.07162139941171436,0.48170362035057557
6.7,0.18631957242853592,0.1896500137551243,0.1879847930918301,0.17548667008813923,0.352083762179908,0.1049488617452734,0.11006965158012619,0.1075092566626998,0.07363148921240774,0.49522286937638277
6.8,0.14725953468964958,0.15270875376282822,0.1499841442262389,0.13714340136080327,0.27515460111590706,0.12200668757477628,0.11419602963277123,0.11810135860377376,0.08491882151449737,0.5711380131557051
6.9,0.12327688970868075,0.12381972493629714,0.12354830732248895,0.11141783370453312,0.22354068286169357,0.1218343754979422,0.1129364757365403,0.11738542561724125,0.08274202282240209,0.5564975311298096
7.0,0.10119785734055264,0.10940825516071144,0.10530305625063205,0.09246581164938644,0.18551671658128474,0.11606549700332253,0.10240314091454888,0.1092343189589357,0.07440245398236349,0.500408142547542
7.1000000000000005,0.11189657501430576,0.10942179171172747,0.11065918336301661,0.09801329117473728,0.19664677826016064,0.11512175800013558,0.09992829269529521,0.1075250253477154,0.07350584171996341,0.4943778027832201
7.2,0.12327007214359242,0.11489230053321366,0.11908118633840303,0.10617657785772283,0.21302500622274678,0.11174235755138928,0.10673863420430954,0.10924049587784941,0.07454548056591678,0.5013700955904857
7.3,0.15186659224019727,0.14659252622890867,0.14922955923455297,0.13661345885582357,0.27409136280385415,0.1163550342641598,0.11513265680093118,0.11574384553254549,0.08107366794012662,0.5452766866137472
7.4,0.18232500627543746,0.17469390408497376,0.1785094551802056,0.16597062374170646,0.33299145507163797,0.10775092856384114,0.11349481975510622,0.11062287415947368,0.07602337167586995,0.5113099390450376
7.5,0.21723631627756246,0.20712158072655407,0.21217894850205826,0.19962797414907088,0.4005191285438196,0.10342380466374837,0.12330946064678479,0.11336663265526659,0.07956643499006058,0.5351394989195377
7.6000000000000005,0.24863313619805485,0.23790703005090647,0.24327008312448067,0.23044601886733962,0.46235022444407775,0.10990236193335642,0.11470965537494035,0.11230600865414839,0.07804508175152242,0.5249073424850734
7.7,0.2665581392823901,0.25905252765173287,0.2628053334670615,0.24959639386081264,0.5007721517133771,0.10258867638821023,0.11078131912604372,0.10668499775712698,0.07206647503943142,0.48469706285466113
7.8,0.27835198296055463,0.2688716146962677,0.27361179882841113,0.2606555107203661,0.5229603638912204,0.11666771667292475,0.11030947388460821,0.11348859527876648,0.0787816029642226,0.5298609588279097
7.9,0.28274244874785476,0.27799473489013504,0.2803685918189949,0.2675438306473667,0.5367805907710119,0.1115481910351783,0.11435459930779648,0.11295139517148739,0.07936507913958135,0.5337852410727028
8.0,0.27893890043203434,0.27672774903105535,0.2778333247315449,0.2654101871161564,0.5324998027131951,0.11195894191040734,0.11684536426177032,0.11440215308608884,0.08004633083498891,0.5383671315515715
8.1,0.27153131762496086,0.2567054136071216,0.26411836561604124,0.25129600024399484,0.5041821190306396,0.12329833845661475,0.10664801343368617,0.11497317594515047,0.08146514666722635,0.5479096527618971
8.2,0.24150916467921169,0.2275332304212339,0.2345211975502228,0.22185928720763592,0.44512242710733785,0.11716012130942324,0.12198833489195747,0.11957422810069035,0.0844062764076706,0.5676907915769678
8.3,0.19345752714541375,0.19567284060488482,0.1945651838751493,0.18120679561154354,0.363560208302055,0.11127494107855514,0.1199306422726294,0.11560279167559226,0.08094768370862349,0.544429355216698
8.4,0.14439030455350163,0.16032509565285877,0.1523577001031802,0.139271058901343,0.2794233793150001,0.10804517892549764,0.11775785031826036,0.112901514621879,0.07874214620906761,0.5295955847642702
8.5,0.12511241238852241,0.12466241662700799,0.1248874145077652,0.11207002964654003,0.22484920162739203,0.1092701939283389,0.11714758358119996,0.11320888875476942,0.07863228412966536,0.5288566860297859
8.6,0.1029064486119934,0.09910506586170079,0.1010057572368471,0.08826203997673207,0.17708257314970616,0.11337397299615437,0.1183666077488088,0.11587029037248159,0.08118255425589063,0.546009022660529
8.700000000000001,0.10177691910062467,0.09038528060144865,0.09608109985103666,0.08303646806612022,0.1665983636259526,0.1080840648631343,0.10846605358649794,0.10827505922481612,0.07387313910575517,0.4968481326278538
8.8,0.1064500171206331,0.11505717399584174,0.11075359555823741,0.09785022070925598,0.1963196054728586,0.11218727312402332,0.11827962682572479,0.11523344997487406,0.08080292948647289,0.5434557826051082
8.9,0.12918494556714605,0.13337971990775915,0.1312823327374526,0.11876835827675376,0.23828824371109292,0.10748356979355582,0.12243108708905778,0.1149573284413068,0.08086029218027646,0.5438415865338949
9.0,0.17344009941436372,0.16518455983470398,0.16931232962453385,0.15622873376585103,0.31344603164022183,0.11717544535808398,0.12399692231994355,0.12058618383901376,0.08585513904918315,0.5774353984338557
9.1,0.21775117875023453,0.20950965531751226,0.2136304170338734,0.20063489486359326,0.4025393414363878,0.11895826124191704,0.12393418924741625,0.12144622524466664,0.08658684551841549,0.5823566322851661
9.200000000000001,0.25998352427885363,0.2453531354693646,0.25266832987410914,0.240161673210743,0.48184301060012563,0.11207820476371119,0.11710570970742548,0.11459195723556834,0.08001565530400513,0.5381608173151501
9.3,0.29282918513072675,0.28459404237555935,0.288711613753143,0.27566865668287927,0.5530816540723087,0.12196673977903554,0.11041953584112243,0.11619313781007898,0.08091435180884793,0.5442051750564815
9.4,0.30170255330906004,0.2994863540789865,0.30059445369402327,0.2879118175247987,0.577645446456264,0.11218793107184823,0.11055201179582685,0.11136997143383753,0.07602906153661015,0.511348207307601
9.5,0.2969344097026221,0.29611641728318255,0.2965254134929023,0.28384598627151675,0.5694880567050927,0.11150364353450971,0.12148893115441131,0.11649628734446052,0.08109225941808723,0.5454017272065708
9.6,0.2684838219916105,0.2698491286620728,0.2691664753268417,0.2558827711511482,0.5133846844245626,0.11289029370349765,0.12682259048448397,0.11985644209399081,0.08492447385091859,0.5711760290411794
9.700000000000001,0.23482285792543034,0.24369659704472973,0.23925972748508004,0.2261752608692007,0.4537816844940664,0.11875921138005549,0.11809310380247645,0.11842615759126597,0.08354435120195966,0.561893746343662
9.8,0.20418138258299157,0.21187836798482834,0.20802987528390995,0.19529550156766806,0.3918267689176698,0.12313562804451403,0.11482229098519856,0.11897895951485629,0.08449924047870061,0.5683160394769741
9.9,0.1715724732889441,0.17133921293801602,0.17145584311348006,0.15870575597890602,0.3184157498492321,0.1092943983832218,0.11993153071209704,0.11461296454765943,0.07931064725168588,0.5334191488477933
10.0,0.14179306636165515,0.1372925938581135,0.13954283010988433,0.12637573364232857,0.2535511314146494,0.11752673883471197,0.1270429081128297,0.12228482347377084,0.08762957772998728,0.5893697301231866
10.1,0.11766689999374247,0.11333465696793993,0.1155007784808412,0.10225888156395777,0.20516482373997305,0.11404298556600677,0.12095994920457381,0.1175014673852903,0.08227505173241283,0.5533568264452529
10.200000000000001,0.11739646778282493,0.10734682818089011,0.11237164798185753,0.09945778955008705,0.19954491532208374,0.10840792000865201,0.13092243117536292,0.11966517559200747,0.08435043238462475,0.5673152017630703
10.3,0.11549173008064918,0.11074179416924831,0.11311676212494876,0.10010551841232561,0.2008444716620321,0.11841593944981221,0.11925562128535706,0.11883578036758463,0.08428410326787025,0.5668690924167333
10.4,0.12313326952526181,0.11052965079749477,0.1168314601613783,0.10362458669949341,0.20790487574452876,0.1264619691656239,0.11535144784446483,0.12090670850504437,0.08685854603210415,0.5841840068152641
10.5,0.14541196797553077,0.1380662819380903,0.14173912495681054,0.1285816995205015,0.2579770217984463,0.12064473980823655,0.10722308450627469,0.11393391215725562,0.07921512004444109,0.532776662077781
10.6,0.16407747863043665,0.1639933747289532,0.16403542667969492,0.15106012250070133,0.30307610383564637,0.11832889198603781,0.10730299748253935,0.11281594473428858,0.07699065241939995,0.5178155733928858
10.700000000000001,0.21138848973543561,0.2055557736087776,0.2084721316721066,0.1952754185770037,0.39178647585777315,0.10930750058863029,0.11458774852779054,0.11194762455821042,0.07665019159380226,0.5155257380416495
10.8,0.2616307254366446,0.23902733373750734,0.250329029587076,0.2369783076887531,0.47545613626480965,0.10054204985078416,0.12376313162723289,0.11215259073900852,0.0775181912940237,0.5213636384665816
10.9,0.3032003356338809,0.27709279332684167,0.29014656448036125,0.27726689156590684,0.5562882369437079,0.1226893876825797,0.1248958912713373,0.1237926394769585,0.08855925219297642,0.5956224361335092
11.0,0.3081862933677408,0.29267603950523946,0.30043116643649015,0.2873923526082423,0.5766032296197956,0.11791775905779833,0.12580520239218557,0.12186148072499195,0.0863854345916792,0.5810020040122764
11.1,0.297124292878023,0.2851053685723094,0.2911148307251662,0.27832685309056027,0.5584148670813616,0.11566718039688167,0.12125183949747113,0.11845950994717641,0.0833569565833933,0.5606333874713266
11.200000000000001,0.27545826039914456,0.26078731605108746,0.26812278822511604,0.2554499071434388,0.5125162173878922,0.10973630060896361,0.12675764719271576,0.11824697390083969,0.08286994818409127,0.5573579179746142
11.3,0.24385263444319885,0.23815589309840426,0.24100426377080156,0.22780770351010401,0.4570568993366722,0.10584584509242045,0.11788971963223144,0.11186778236232595,0.07710902383869729,0.5186117033441282
11.4,0.20472156873050246,0.2037445815859913,0.20423307515824687,0.19098428211876045,0.3831770500393516,0.1071944899134381,0.12227182801443577,0.11473315896393693,0.07975527015471902,0.5364095464641628
11.5,0.15957341620917684,0.15831006117929114,0.158941738694234,0.1458458762165346,0.2926146172296269,0.10695045621453085,0.13120298593906626,0.11907672107679856,0.08425519906227762,0.5666746915729675
11.6,0.12409208005570231,0.12411216413704032,0.12410212209637131,0.11101429706386287,0.22273105613304653,0.11066542802259033,0.13161392752236023,0.12113967777247528,0.08524623232010559,0.5733400780650594
11.700000000000001,0.10144001122245988,0.10213605973871408,0.10178803548058699,0.08857870601220164,0.1777179089792978,0.11396782262129249,0.12978469511527485,0.12187625886828367,0.08635573349197088,0.580802243502493
11.8,0.09612410982879188,0.08831110240607863,0.09221760611743526,0.07919455721092963,0.15889023156568877,0.10754242058301336,0.10795452775231898,0.10774847416766617,0.07266955235748221,0.488753176388361
11.9,0.1031160692271138,0.0933636520318881,0.09823986062950095,0.08547090061677846,0.17148263301677577,0.11023289859715972,0.1179401817373416,0.11408654016725066,0.0788230323547605,0.5301396002336202
12.0,0.11801066699407882,0.1154993105557262,0.11675498877490251,0.10369347207437687,0.20804308237832014,0.11021107289874044,0.12521812316772477,0.1177145980332326,0.08177011585463545,0.5499607822131085
12.1,0.14108291788491223,0.14587636805305004,0.14347964296898114,0.13037398207016992,0.26157292787302,0.11076944556883771,0.12405739151368889,0.1174134185412633,0.08223670597980948,0.5530989246448716
12.200000000000001,0.17431414416687685,0.18068357363998522,0.17749885890343103,0.16442476115197188,0.3298899481814932,0.1161639472375469,0.12147893289433184,0.11882144006593937,0.08398226558897065,0.5648390245336926
12.3,0.20509576076213792,0.21769918802825672,0.21139747439519732,0.1979222323839227,0.39709685163994346,0.12295033681018619,0.13105956561962326,0.12700495121490474,0.09185110972978511,0.6177624628040816
12.4,0.2520314758135478,0.252576302052097,0.2523038889328224,0.23945522480618703,0.4804256436175672,0.11666760064681586,0.12262652995072462,0.11964706529877024,0.08387482234290015,0.5641163941321717
12.5,0.2844867516528785,0.27674778744630346,0.280617269549591,0.2673247735711524,0.536341090497362,0.122208387415186,0.12357510047209323,0.12289174394363961,0.0882210471066617,0.5933477721945618
12.6,0.29121739628950527,0.27934836562254606,0.28528288095602566,0.27165838648045204,0.5450357379949257,0.11610268152609415,0.12364934385722356,0.11987601269165886,0.08412078265222048,0.5657706479227332
12.700000000000001,0.28744395280889057,0.2691271504983926,0.27828555165364155,0.2651888356281858,0.5320556990977486,0.11302494519578687,0.12758261640662896,0.12030378080120792,0.08450066744252623,0.5683256367990951
12.8,0.27746610102392255,0.25489088977026086,0.2661784953970917,0.2530867168886257,0.5077748833866055,0.12214154154949655,0.11693848779111848,0.11954001467030752,0.08396412254059014,0.5647169999410308
12.9,0.23901368262924316,0.22630434649676665,0.23265901456300492,0.219158069615759,0.4397028995059713,0.1146037822728286,0.11957247062308862,0.1170881264479586,0.08158131590797282,0.5486909715339484
13.0,0.1931612671593146,0.18293217513984142,0.188046721149578,0.17485393224287454,0.3508142827321385,0.127149807883718,0.11067481924027667,0.11891231356199733,0.08282527803737462,0.5570574802343334
13.1,0.1560685972290427,0.15744317183078632,0.1567558845299145,0.14370666745914862,0.28832266350453556,0.11795356968173554,0.11701656724857934,0.11748506846515744,0.08265900779978055,0.5559391974855533
13.200000000000001,0.1262147745049068,0.13275888181836787,0.12948682816163734,0.11610509666251324,0.2329448682379577,0.11147980640539333,0.11213072765751735,0.11180526703145534,0.07656958492735727,0.514983602264216
13.3,0.11470470266951507,0.12384243323059144,0.11927356795005326,0.10595812427425016,0.21258671675328392,0.1268370382807853,0.1087559619236289,0.1177965001022071,0.0824572060695861,0.5545819407881677
13.4,0.11003875887406081,0.11172578580667976,0.11088227234037029,0.09772163889950919,0.1960616282299101,0.12445325169501617,0.11598805344508085,0.12022065257004852,0.08509207852722803,0.5723032868164964
13.5,0.1127299380828366,0.12229174934533227,0.11751084371408443,0.1043593430606804,0.2093790377638001,0.12186769484949772,0.1306820648024209,0.1262748798259593,0.09110741064993179,0.6127605703227942
13.6,0.12670775089629555,0.14135299571917384,0.1340303733077347,0.1205269581161886,0.2418165712320734,0.1322388918133169,0.12327249841444589,0.1277556951138814,0.09247205946365988,0.6219387807386665
13.700000000000001,0.15413222772260582,0.16919911350376843,0.16166567061318712,0.14861458288322654,0.2981695500293198,0.12319979102423093,0.11208692637057331,0.11764335869740211,0.08243098802715919,0.5544056062560406
13.8,0.1862977713182491,0.20224833949748747,0.19427305540786827,0.18104732911839103,0.36324026626416356,0.11865699300868143,0.11758502165898561,0.11812100733383352,0.08224359431881173,0.5531452535055591
13.9,0.22581952152758586,0.23020172733344602,0.22801062443051595,0.21427685062921442,0.42990957478254105,0.11993935626532462,0.1198814283673393,0.11991039231633197,0.08442901045429561,0.5678436938192367
14.0,0.26368235532220585,0.2616348564134416,0.26265860586782375,0.2489227093705345,0.49942051987866143,0.12518439861316247,0.12047561936879503,0.12283000899097875,0.08722666113993038,0.586659836408125
14.1,0.2991546462787567,0.2910056482415285,0.29508014726014264,0.2814826907735398,0.5647465115515341,0.12863914092468665,0.11013658351056137,0.11938786221762401,0.08350637502105228,0.5616383301694399
14.200000000000001,0.3111405267199552,0.2962860496056748,0.30371328816281495,0.2904399102678591,0.5827176288828231,0.1299964288863821,0.1109108916968572,0.12045366029161965,0.0843540328878422,0.5673394176461608
14.3,0.3005130284767439,0.2923657658564469,0.2964393971665954,0.28330114417637703,0.5683949249330076,0.12419756809714619,0.11285198451041484,0.11852477630378051,0.08294694053164481,0.5578757449489606
14.4,0.2713270512269955,0.2723140418959896,0.27182054656149257,0.258104491341694,0.5178421831212189,0.11425881879438621,0.11883257906682358,0.1165456989306049,0.08088753316624975,0.5440248010713521
